Transaction Date,Transaction Type,Fee Name,Transaction Number,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
06 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-KPLENFQ-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726067532,Delivered,PK-DEX,standard,Dropshipping,126107726067532,,
06 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-BHV8HTD-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,40.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726067532,Delivered,PK-DEX,standard,Dropshipping,126107726067532,,
06 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-YK3IL8X-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726067532,Delivered,PK-DEX,standard,Dropshipping,126107726067532,,
06 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-N6MIEL6-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-45.20,5.20,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726067532,Delivered,PK-DEX,standard,Dropshipping,126107726067532,,
06 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-2Z6QWZU-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726067532,Delivered,PK-DEX,standard,Dropshipping,126107726067532,,
06 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-RSPXM5S-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726067532,Delivered,PK-DEX,standard,Dropshipping,126107726067532,,
05 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-Y7LXQO2-210305,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-77.97,8.97,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126026370994593,126026371094593,Delivered,PK-DEX,standard,Dropshipping,126026371094593,,
05 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-HXFDNVQ-210305,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126026370994593,126026371094593,Delivered,PK-DEX,standard,Dropshipping,126026371094593,,
05 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-B4OCQ1F-210305,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126026370994593,126026371094593,Delivered,PK-DEX,standard,Dropshipping,126026371094593,,
06 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-LX4OUS4-210307,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125441637171333,125441637471333,Delivered,PK-DEX,standard,Dropshipping,125441637471333,,
06 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-9GIAT97-210307,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,17.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125441637171333,125441637471333,Delivered,PK-DEX,standard,Dropshipping,125441637471333,,
06 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-E3S6S39-210307,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125441637171333,125441637471333,Delivered,PK-DEX,standard,Dropshipping,125441637471333,,
06 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-ERCTN09-210307,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-19.21,2.21,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125441637171333,125441637471333,Delivered,PK-DEX,standard,Dropshipping,125441637471333,,
06 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-WZJ3KZR-210307,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125441637171333,125441637471333,Delivered,PK-DEX,standard,Dropshipping,125441637471333,,
06 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-D1J0MKJ-210307,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125441637171333,125441637471333,Delivered,PK-DEX,standard,Dropshipping,125441637471333,,
06 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-I5VRPYD-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125569009823676,125569009923676,Delivered,PK-DEX,standard,Dropshipping,125569009923676,,
06 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-08D9G29-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,35.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125569009823676,125569009923676,Delivered,PK-DEX,standard,Dropshipping,125569009923676,,
06 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-H6Y839I-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125569009823676,125569009923676,Delivered,PK-DEX,standard,Dropshipping,125569009923676,,
06 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-W6NS9U2-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-39.55,4.55,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125569009823676,125569009923676,Delivered,PK-DEX,standard,Dropshipping,125569009923676,,
06 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-J3PP7N7-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125569009823676,125569009923676,Delivered,PK-DEX,standard,Dropshipping,125569009923676,,
06 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-NCPOC7I-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125569009823676,125569009923676,Delivered,PK-DEX,standard,Dropshipping,125569009923676,,
06 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-AKI3PDH-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126167577010266,126167577110266,Delivered,PK-DEX,standard,Dropshipping,126167577110266,,
06 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-6GRGPOM-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,33.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126167577010266,126167577110266,Delivered,PK-DEX,standard,Dropshipping,126167577110266,,
06 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-CCJ7FEL-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126167577010266,126167577110266,Delivered,PK-DEX,standard,Dropshipping,126167577110266,,
06 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-9DWPJ9U-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-37.29,4.29,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126167577010266,126167577110266,Delivered,PK-DEX,standard,Dropshipping,126167577110266,,
06 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-UNGSLX8-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126167577010266,126167577110266,Delivered,PK-DEX,standard,Dropshipping,126167577110266,,
06 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-AIPPY99-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126167577010266,126167577110266,Delivered,PK-DEX,standard,Dropshipping,126167577110266,,
06 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-3R9ZDZ5-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126064541114825,126064541514825,Delivered,PK-MOVEX,standard,Dropshipping,126064541514825,,
06 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-460FMG1-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,24.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126064541114825,126064541514825,Delivered,PK-MOVEX,standard,Dropshipping,126064541514825,,
06 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-H7RQO4F-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126064541114825,126064541514825,Delivered,PK-MOVEX,standard,Dropshipping,126064541514825,,
06 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-2KROGT9-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-27.12,3.12,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126064541114825,126064541514825,Delivered,PK-MOVEX,standard,Dropshipping,126064541514825,,
06 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-MZRE8G3-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126064541114825,126064541514825,Delivered,PK-MOVEX,standard,Dropshipping,126064541514825,,
06 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-ZT1N7GG-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126064541114825,126064541514825,Delivered,PK-MOVEX,standard,Dropshipping,126064541514825,,
05 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-O7R8LWV-210305,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125465618236536,125465618536536,Delivered,PK-DEX,standard,Dropshipping,125465618536536,,
05 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-N5TA662-210305,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,23.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125465618236536,125465618536536,Delivered,PK-DEX,standard,Dropshipping,125465618536536,,
05 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-FKF7RH1-210305,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125465618236536,125465618536536,Delivered,PK-DEX,standard,Dropshipping,125465618536536,,
05 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-IVEC6BO-210305,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-25.99,2.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125465618236536,125465618536536,Delivered,PK-DEX,standard,Dropshipping,125465618536536,,
05 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-5H62VMK-210305,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125465618236536,125465618536536,Delivered,PK-DEX,standard,Dropshipping,125465618536536,,
05 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-KS4WRWA-210305,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125465618236536,125465618536536,Delivered,PK-DEX,standard,Dropshipping,125465618536536,,
06 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-W1DUWWI-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126185389388847,126185389488847,Delivered,PK-DEX,standard,Dropshipping,126185389488847,,
06 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-4RZYULT-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,49.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126185389388847,126185389488847,Delivered,PK-DEX,standard,Dropshipping,126185389488847,,
06 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-A0BN3I3-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126185389388847,126185389488847,Delivered,PK-DEX,standard,Dropshipping,126185389488847,,
06 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-NWLLXNR-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-55.37,6.37,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126185389388847,126185389488847,Delivered,PK-DEX,standard,Dropshipping,126185389488847,,
06 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-VSFGZWI-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126185389388847,126185389488847,Delivered,PK-DEX,standard,Dropshipping,126185389488847,,
06 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-W7YY31B-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126185389388847,126185389488847,Delivered,PK-DEX,standard,Dropshipping,126185389488847,,
07 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-32K5S0S-210307,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126101779285830,126101780685830,Delivered,PK-TCS,standard,Dropshipping,126101780685830,,
07 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-71LBSZU-210307,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,130.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126101779285830,126101780685830,Delivered,PK-TCS,standard,Dropshipping,126101780685830,,
07 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-N0BMOFW-210307,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126101779285830,126101780685830,Delivered,PK-TCS,standard,Dropshipping,126101780685830,,
06 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-3P8G51I-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125483840963885,125483841263885,Delivered,PK-DEX,standard,Dropshipping,125483841263885,,
06 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-YKGBFOF-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,44.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125483840963885,125483841263885,Delivered,PK-DEX,standard,Dropshipping,125483841263885,,
06 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-GZF92Y2-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125483840963885,125483841263885,Delivered,PK-DEX,standard,Dropshipping,125483841263885,,
06 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-D45445J-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-49.72,5.72,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125483840963885,125483841263885,Delivered,PK-DEX,standard,Dropshipping,125483841263885,,
06 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-5D6F8WX-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125483840963885,125483841263885,Delivered,PK-DEX,standard,Dropshipping,125483841263885,,
06 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-EJTOAIP-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125483840963885,125483841263885,Delivered,PK-DEX,standard,Dropshipping,125483841263885,,
06 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-Q01AVCM-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726167532,Delivered,PK-DEX,standard,Dropshipping,126107726167532,,
06 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-5Z6P8W7-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,40.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726167532,Delivered,PK-DEX,standard,Dropshipping,126107726167532,,
06 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-9TDL63C-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726167532,Delivered,PK-DEX,standard,Dropshipping,126107726167532,,
06 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-Y7OEP1M-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-45.20,5.20,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726167532,Delivered,PK-DEX,standard,Dropshipping,126107726167532,,
06 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-K0J29KB-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726167532,Delivered,PK-DEX,standard,Dropshipping,126107726167532,,
06 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-8EP1L9G-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126107725667532,126107726167532,Delivered,PK-DEX,standard,Dropshipping,126107726167532,,
06 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-FPAET83-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126181939670172,126181940070172,Delivered,PK-DEX,standard,Dropshipping,126181940070172,,
06 Mar 2021,Orders-Other Credit,Shipping Fee (Paid By Customer),PK2NBNJY3NX-5OWTBXY-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,24.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126181939670172,126181940070172,Delivered,PK-DEX,standard,Dropshipping,126181940070172,,
06 Mar 2021,Orders-Item Charges,Item Price Credit,PK2NBNJY3NX-G1C4UE4-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,59.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126181939670172,126181940070172,Delivered,PK-DEX,standard,Dropshipping,126181940070172,,
06 Mar 2021,Orders-Daraz Fees,Automatic Shipping Fee,PK2NBNJY3NX-K9JLJD5-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-27.12,3.12,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126181939670172,126181940070172,Delivered,PK-DEX,standard,Dropshipping,126181940070172,,
06 Mar 2021,Orders-Daraz Fees,Payment Fee,PK2NBNJY3NX-D7UFJN1-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,-0.84,0.10,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126181939670172,126181940070172,Delivered,PK-DEX,standard,Dropshipping,126181940070172,,
06 Mar 2021,Orders-Daraz Fees,Auto. Shipping fee subsidy (by Daraz),PK2NBNJY3NX-Z0MXTZQ-210306,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2hangers,174562749_PK-1381180218,0.00,0.00,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,126181939670172,126181940070172,Delivered,PK-DEX,standard,Dropshipping,126181940070172,,
06 Mar 2021,Orders-Daraz Fees,Commission,PK2NBNJY3NX-AYFT7R6-210307,M2S2 Space Saving Magic Plastic Hangers for Clothes Nine Hole Hangers Cabinet Home Storage Stand,m2s2 hangers,174562749_PK-1347084923,-8.60,0.99,0.00,No,01 Mar 2021 - 14 Mar 2021,Not paid,125441637171333,125441637371333,Delivered,PK-DEX,standard,Dropshipping,125441637371333,,
